Inv2,"not some p:Person | p in Teacher",9,5.7324840764331215,10,3,0,1,0,-8,-2,0,-1,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0
Inv2,"all x: Person | x not in Teacher",4,2.547770700636943,9,2,0,1,0,-7,-1,0,-1,0,0.2222222222222222,0,1,0,0,0,0,0,0,0,0,0,0
Inv2,"all p:Person | not p in Teacher",3,1.910828025477707,10,3,0,1,0,-8,-2,0,-1,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0
Inv2,"no p:Person | p in Teacher",3,1.910828025477707,9,2,0,1,0,-7,-1,0,-1,0,0.2222222222222222,0,1,0,0,0,0,0,0,0,0,0,0
Inv2,"Teacher = none",2,1.2738853503184715,3,1,0,0,0,-1,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
Inv2,"all t : Teacher | t not in Teacher",1,0.6369426751592357,9,2,0,1,0,-7,-1,0,-1,0,0.2222222222222222,0,1,0,0,0,0,0,0,0,0,0,0
Inv2,"always (no Teacher)",1,0.6369426751592357,3,1,0,0,1,-1,0,0,0,-1,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,0,0
Inv2,"no Person & Teacher",1,0.6369426751592357,4,2,0,0,0,-2,-1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
Inv2,"Person = (Person - Teacher)",1,0.6369426751592357,5,2,0,0,0,-3,-1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0
Inv2,"all f : Person | f not in Teacher",1,0.6369426751592357,9,2,0,1,0,-7,-1,0,-1,0,0.2222222222222222,0,1,0,0,0,0,0,0,0,0,0,0
Inv2,"Person - Teacher = Person",1,0.6369426751592357,5,2,0,0,0,-3,-1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0

Inv3_oracle,"no Student & Teacher", , ,4,2,0,0,0,
Inv3,"all p:Person | p in Student implies p not in Teacher",38,20.994475138121548,13,3,1,1,0,-9,-1,-1,-1,0,0.3076923076923077,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"no Student & Teacher",34,18.784530386740332,4,2,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
Inv3,"all w : Person | w in Student implies w not in Teacher
  all w : Person | w in Teacher implies w not in Student",18,9.94475138121547,27,6,3,2,0,-23,-4,-3,-2,0,0.14814814814814814,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"no Teacher & Student",17,9.392265193370166,4,2,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
Inv3,"not some p:Person | p in Student && p in Teacher",11,6.077348066298343,14,4,1,1,0,-10,-2,-1,-1,0,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"all p : Person | p in Student => p not in Teacher || p in Teacher => p not in Student",8,4.41988950276243,21,5,3,1,0,-17,-3,-3,-1,0,0.19047619047619047,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"all p:Person | p in Teacher implies p not in Student",6,3.314917127071823,13,3,1,1,0,-9,-1,-1,-1,0,0.3076923076923077,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"all p:Person | not (p in Teacher and p in Student)",5,2.7624309392265194,14,4,1,1,0,-10,-2,-1,-1,0,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"all x: Person | x in Student implies x not in Teacher",4,2.209944751381215,13,3,1,1,0,-9,-1,-1,-1,0,0.3076923076923077,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"all p:Person | p in Teacher implies p not in Student or p in Student implies p not in Teacher",4,2.209944751381215,21,5,3,1,0,-17,-3,-3,-1,0,0.19047619047619047,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"no p:Person | p in Student and p in Teacher",3,1.6574585635359116,13,3,1,1,0,-9,-1,-1,-1,0,0.3076923076923077,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"all p:Person | not (p in Student and p in Teacher)",3,1.6574585635359116,14,4,1,1,0,-10,-2,-1,-1,0,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"all p : Person | p not in Student or p not in Teacher",3,1.6574585635359116,13,3,1,1,0,-9,-1,-1,-1,0,0.3076923076923077,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"no p:Person | p in Teacher and p in Student",3,1.6574585635359116,13,3,1,1,0,-9,-1,-1,-1,0,0.3076923076923077,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"Student & Teacher = none",2,1.1049723756906076,5,2,0,0,0,-1,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0
Inv3,"not some p:Person | p in Teacher and p in Student",2,1.1049723756906076,14,4,1,1,0,-10,-2,-1,-1,0,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"all x,y : Person | x in Student and y in Teacher implies x not in Teacher and y not in Student",2,1.1049723756906076,22,5,3,1,0,-18,-3,-3,-1,0,0.18181818181818182,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"all s:Student | s not in Teacher",2,1.1049723756906076,9,2,0,1,0,-5,0,0,-1,0,0.4444444444444444,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"all p : Person | (p in Student implies p not in Teacher) and (p in Teacher implies p not in Student)",2,1.1049723756906076,21,5,3,1,0,-17,-3,-3,-1,0,0.19047619047619047,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"all p : Person | p not in (Student & Teacher)",2,1.1049723756906076,11,3,0,1,0,-7,-1,0,-1,0,0.36363636363636365,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"all p : Person | (p in Teacher implies p not in Student) and (p in Student implies p not in Teacher)",2,1.1049723756906076,21,5,3,1,0,-17,-3,-3,-1,0,0.19047619047619047,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"Student in Person - Teacher  
  	Teacher in Person - Student
    all x : Person | x in Student implies x not in Teacher",1,0.5524861878453038,24,7,2,1,0,-20,-5,-2,-1,0,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"all s:Student,t:Teacher | s!=t",1,0.5524861878453038,13,3,0,1,0,-9,-1,0,-1,0,0.3076923076923077,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"all s: Student | all t: Teacher | s not in Teacher and t not in Student",1,0.5524861878453038,19,4,1,2,0,-15,-2,-1,-2,0,0.21052631578947367,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"all x : Student | x not in Teacher",1,0.5524861878453038,9,2,0,1,0,-5,0,0,-1,0,0.4444444444444444,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"no p1:Student,p2:Teacher | p1=p2",1,0.5524861878453038,13,3,0,1,0,-9,-1,0,-1,0,0.3076923076923077,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"all t:Teacher | t not in Student",1,0.5524861878453038,9,2,0,1,0,-5,0,0,-1,0,0.4444444444444444,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"all p : Person | p in Student implies p not in Teacher
  	all p : Person | p in Teacher implies p not in Student",1,0.5524861878453038,27,6,3,2,0,-23,-4,-3,-2,0,0.14814814814814814,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"all p:Person | p in Teacher implies p not in Student or p in Student and p not in Teacher",1,0.5524861878453038,21,5,3,1,0,-17,-3,-3,-1,0,0.19047619047619047,0,1,0,0,0,0,0,0,0,0,0,0
Inv3,"Student in Person - Teacher  
  	Teacher in Person - Student",1,0.5524861878453038,11,4,1,0,0,-7,-2,-1,0,0,0.36363636363636365,1,0,0,0,0,0,0,0,0,0,0,0
Inv3,"all p,q:Person | p in Teacher and q in Student implies p != q",1,0.5524861878453038,18,4,2,1,0,-14,-2,-2,-1,0,0.2222222222222222,0,1,0,0,0,0,0,0,0,0,0,0

Inv4_oracle,"Person in Student + Teacher", , ,5,2,0,0,0,
Inv4,"all p:Person | p in Student or p in Teacher",53,35.099337748344375,13,3,1,1,0,-8,-1,-1,-1,0,0.38461538461538464,0,1,0,0,0,0,0,0,0,0,0,0
Inv4,"Person in Student + Teacher",35,23.178807947019866,5,2,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
Inv4,"all p:Person | p in Teacher or p in Student",17,11.258278145695364,13,3,1,1,0,-8,-1,-1,-1,0,0.38461538461538464,0,1,0,0,0,0,0,0,0,0,0,0
Inv4,"Person = Student + Teacher",6,3.9735099337748347,5,2,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
Inv4,"all p:Person | not (p not in Student and p not in Teacher)",5,3.3112582781456954,14,4,1,1,0,-9,-2,-1,-1,0,0.35714285714285715,0,1,0,0,0,0,0,0,0,0,0,0
Inv4,"Person = Teacher+Student",4,2.6490066225165565,5,2,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
Inv4,"not some p:Person | p not in Student and p not in Teacher",3,1.9867549668874174,14,4,1,1,0,-9,-2,-1,-1,0,0.35714285714285715,0,1,0,0,0,0,0,0,0,0,0,0
Inv4,"no p:Person | p not in Student and p not in Teacher",3,1.9867549668874174,13,3,1,1,0,-8,-1,-1,-1,0,0.38461538461538464,0,1,0,0,0,0,0,0,0,0,0,0
Inv4,"all p:Person | p not in Student implies p in Teacher",3,1.9867549668874174,13,3,1,1,0,-8,-1,-1,-1,0,0.38461538461538464,0,1,0,0,0,0,0,0,0,0,0,0
Inv4,"all x: Person | x not in Student implies x in Teacher",3,1.9867549668874174,13,3,1,1,0,-8,-1,-1,-1,0,0.38461538461538464,0,1,0,0,0,0,0,0,0,0,0,0
Inv4,"all p : Person | p in (Student + Teacher)",3,1.9867549668874174,11,3,0,1,0,-6,-1,0,-1,0,0.45454545454545453,0,1,0,0,0,0,0,0,0,0,0,0
Inv4,"Person in Teacher + Student",2,1.3245033112582782,5,2,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
Inv4,"no p:Person | p not in Teacher and p not in Student",2,1.3245033112582782,13,3,1,1,0,-8,-1,-1,-1,0,0.38461538461538464,0,1,0,0,0,0,0,0,0,0,0,0
Inv4,"all x : Person | x in Student or x in Teacher",2,1.3245033112582782,13,3,1,1,0,-8,-1,-1,-1,0,0.38461538461538464,0,1,0,0,0,0,0,0,0,0,0,0
Inv4,"not some p:Person | not p in Teacher and not p in Student",1,0.6622516556291391,16,6,1,1,0,-11,-4,-1,-1,0,0.3125,0,1,0,0,0,0,0,0,0,0,0,0
Inv4,"no (Person-Student-Teacher)",1,0.6622516556291391,6,3,0,0,0,-1,-1,0,0,0,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0
Inv4,"no p:Person | not p in Teacher and not p in Student",1,0.6622516556291391,15,5,1,1,0,-10,-3,-1,-1,0,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0
Inv4,"Person = Student + Teacher
  	all x : Person | x in Student or x in Teacher",1,0.6622516556291391,19,5,2,1,0,-14,-3,-2,-1,0,0.2631578947368421,0,1,0,0,0,0,0,0,0,0,0,0
Inv4,"all w : Person | w in Student or w in Teacher",1,0.6622516556291391,13,3,1,1,0,-8,-1,-1,-1,0,0.38461538461538464,0,1,0,0,0,0,0,0,0,0,0,0
Inv4,"not some p : Person | not p in Student and not p in Teacher",1,0.6622516556291391,16,6,1,1,0,-11,-4,-1,-1,0,0.3125,0,1,0,0,0,0,0,0,0,0,0,0
Inv4,"Student + Teacher = Person",1,0.6622516556291391,5,2,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
Inv4,"all p : Person | not(not p in Student and not p in Teacher)",1,0.6622516556291391,16,6,1,1,0,-11,-4,-1,-1,0,0.3125,0,1,0,0,0,0,0,0,0,0,0,0
Inv4,"all p : Person | (p not in Student implies p in Teacher) and (p not in Teacher implies p in Student)",1,0.6622516556291391,21,5,3,1,0,-16,-3,-3,-1,0,0.23809523809523808,0,1,0,0,0,0,0,0,0,0,0,0
Inv4,"all f : Person | f in (Student + Teacher)",1,0.6622516556291391,11,3,0,1,0,-6,-1,0,-1,0,0.45454545454545453,0,1,0,0,0,0,0,0,0,0,0,0

Inv5_oracle,"some Teacher.Teaches", , ,4,2,0,0,0,
Inv5,"some Teacher.Teaches",34,23.776223776223777,4,2,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
Inv5,"some t:Teacher,c:Class | t->c in Teaches",22,15.384615384615385,15,4,0,1,0,-11,-2,0,-1,0,0.26666666666666666,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some c:Class, t:Teacher | t->c in Teaches",19,13.286713286713287,15,4,0,1,0,-11,-2,0,-1,0,0.26666666666666666,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some t:Teacher | some c:Class | t->c in Teaches",15,10.48951048951049,17,4,0,2,0,-13,-2,0,-2,0,0.23529411764705882,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some c:Class | some t:Teacher | t->c in Teaches",9,6.293706293706294,17,4,0,2,0,-13,-2,0,-2,0,0.23529411764705882,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some p:Person | p in Teacher and some c:Class | p->c in Teaches",7,4.895104895104895,21,5,1,2,0,-17,-3,-1,-2,0,0.19047619047619047,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some c:Class,t:Teacher | c in t.Teaches",5,3.4965034965034967,15,4,0,1,0,-11,-2,0,-1,0,0.26666666666666666,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some x : Teacher, y : Class | x->y in Teaches",5,3.4965034965034967,15,4,0,1,0,-11,-2,0,-1,0,0.26666666666666666,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some c:Class, p:Teacher | p -> c in Teaches",4,2.797202797202797,15,4,0,1,0,-11,-2,0,-1,0,0.26666666666666666,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some t:Person| t in Teacher and some c: Class | t->c in Teaches",3,2.097902097902098,21,5,1,2,0,-17,-3,-1,-2,0,0.19047619047619047,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some p:Teacher | some c:Class | p->c in Teaches",3,2.097902097902098,17,4,0,2,0,-13,-2,0,-2,0,0.23529411764705882,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some x: Teacher | some c: Class | x->c in Teaches",3,2.097902097902098,17,4,0,2,0,-13,-2,0,-2,0,0.23529411764705882,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some c:Class, p:Person | p->c in Teaches and p in Teacher",3,2.097902097902098,19,5,1,1,0,-15,-3,-1,-1,0,0.21052631578947367,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some c:Class, p:Person | p in Teacher and c in p.Teaches",2,1.3986013986013985,19,5,1,1,0,-15,-3,-1,-1,0,0.21052631578947367,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some p:Teacher,c:Class | p->c in Teaches",2,1.3986013986013985,15,4,0,1,0,-11,-2,0,-1,0,0.26666666666666666,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some p : Person | some t : Teacher, c : Class {
    t->c in Teaches
  }",1,0.6993006993006993,21,5,0,2,0,-17,-3,0,-2,0,0.19047619047619047,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some c : Class | (some t : Teacher | teaches_class[t,c])
}

pred teaches_class[t : Teacher, c : Class]{
  	t->c in Teaches",1,0.6993006993006993,20,4,1,2,0,-16,-2,-1,-2,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some x: Class, t:Teacher| t->x in Teaches",1,0.6993006993006993,15,4,0,1,0,-11,-2,0,-1,0,0.26666666666666666,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some p : Person, c : Class | p in Teacher and p -> c in Teaches",1,0.6993006993006993,19,5,1,1,0,-15,-3,-1,-1,0,0.21052631578947367,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some c : Class | some x : Teacher | x->c in Teaches",1,0.6993006993006993,17,4,0,2,0,-13,-2,0,-2,0,0.23529411764705882,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some c : Class |  c in Teacher.Teaches",1,0.6993006993006993,11,3,0,1,0,-7,-1,0,-1,0,0.36363636363636365,0,1,0,0,0,0,0,0,0,0,0,0
Inv5,"some c : Class | some t : Teacher | c in t.Teaches",1,0.6993006993006993,17,4,0,2,0,-13,-2,0,-2,0,0.23529411764705882,0,1,0,0,0,0,0,0,0,0,0,0

Inv6_oracle,"all t:Teacher | some t.Teaches", , ,10,3,0,1,0,
Inv6,"all t:Teacher|some c:Class | t->c in Teaches",63,46.32352941176471,17,4,0,2,0,-7,-1,0,-1,0,0.5882352941176471,0,0,0,0,0,0,0,0,0,0,0,0
Inv6,"all t:Teacher | some t.Teaches",21,15.441176470588236,10,3,0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
Inv6,"Teacher in Class.~Teaches",13,9.558823529411764,6,3,0,0,0,4,0,0,1,0,1.6666666666666667,0,0,0,0,0,0,0,1,0,0,0,0
Inv6,"Teacher in Teaches.Class",11,8.088235294117647,5,2,0,0,0,5,1,0,1,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0
Inv6,"all p:Teacher | some c:Class | p->c in Teaches",6,4.411764705882353,17,4,0,2,0,-7,-1,0,-1,0,0.5882352941176471,0,0,0,0,0,0,0,0,0,0,0,0
Inv6,"all x : Teacher | some y : Class | x->y in Teaches",5,3.6764705882352944,17,4,0,2,0,-7,-1,0,-1,0,0.5882352941176471,0,0,0,0,0,0,0,0,0,0,0,0
Inv6,"all p:Person | p in Teacher => some c:Class | p->c in Teaches",5,3.6764705882352944,21,5,1,2,0,-11,-2,-1,-1,0,0.47619047619047616,0,0,0,0,0,0,0,0,0,0,0,0
Inv6,"all x: Teacher | some c: Class | x->c in Teaches",3,2.2058823529411766,17,4,0,2,0,-7,-1,0,-1,0,0.5882352941176471,0,0,0,0,0,0,0,0,0,0,0,0
Inv6,"all t:Teacher | t.Teaches != none",2,1.4705882352941175,11,3,0,1,0,-1,0,0,0,0,0.9090909090909091,0,0,0,0,0,0,0,0,0,0,0,0
Inv6,"all t:Teacher | some c:Class | c in t.Teaches",2,1.4705882352941175,17,4,0,2,0,-7,-1,0,-1,0,0.5882352941176471,0,0,0,0,0,0,0,0,0,0,0,0
Inv6,"all t:Teacher| some x:Class| t->x in Teaches",2,1.4705882352941175,17,4,0,2,0,-7,-1,0,-1,0,0.5882352941176471,0,0,0,0,0,0,0,0,0,0,0,0
Inv6,"all t : Teacher | (some c : Class | teaches_class[t,c])
}

pred teaches_class[t : Teacher, c : Class]{
  	t->c in Teaches",1,0.7352941176470588,20,4,1,2,0,-10,-1,-1,-1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
Inv6,"all p:Teacher | some c:Class | p in Teacher implies p->c in Teaches",1,0.7352941176470588,21,5,1,2,0,-11,-2,-1,-1,0,0.47619047619047616,0,0,0,0,0,0,0,0,0,0,0,0
Inv6,"all t : Teacher | (#t.Teaches)>0",1,0.7352941176470588,12,4,0,1,0,-2,-1,0,0,0,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0

Inv7_oracle,"all c:Class | some Teacher&Teaches.c", , ,12,4,0,1,0,
Inv7,"all c:Class |some t:Teacher | t->c in Teaches",70,55.118110236220474,17,4,0,2,0,-5,0,0,-1,0,0.7058823529411765,0,0,0,0,0,0,0,0,0,0,0,0
Inv7,"Class in Teacher.Teaches",20,15.748031496062993,5,2,0,0,0,7,2,0,1,0,2.4,0,0,0,0,0,0,0,1,0,0,0,0
Inv7,"all c:Class | some p:Person | p in Teacher and p->c in Teaches",8,6.299212598425196,21,5,1,2,0,-9,-1,-1,-1,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0
Inv7,"all c:Class | some p:Teacher | p->c in Teaches",5,3.937007874015748,17,4,0,2,0,-5,0,0,-1,0,0.7058823529411765,0,0,0,0,0,0,0,0,0,0,0,0
Inv7,"all c:Class | some t:Teacher | t in Teaches.c",5,3.937007874015748,17,4,0,2,0,-5,0,0,-1,0,0.7058823529411765,0,0,0,0,0,0,0,0,0,0,0,0
Inv7,"all c:Class | some t:Teacher | t in c.~Teaches",5,3.937007874015748,18,5,0,2,0,-6,-1,0,-1,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
Inv7,"all c : Class | c in Teacher.Teaches",2,1.574803149606299,11,3,0,1,0,1,1,0,0,0,1.0909090909090908,0,0,0,0,0,0,0,0,0,0,0,0
Inv7,"all y : Class | some x : Teacher | x->y in Teaches",2,1.574803149606299,17,4,0,2,0,-5,0,0,-1,0,0.7058823529411765,0,0,0,0,0,0,0,0,0,0,0,0
Inv7,"all c : Class | some x : Teacher | x->c in Teaches",2,1.574803149606299,17,4,0,2,0,-5,0,0,-1,0,0.7058823529411765,0,0,0,0,0,0,0,0,0,0,0,0
Inv7,"all c:Class | some( c.~Teaches & Teacher)",2,1.574803149606299,13,5,0,1,0,-1,-1,0,0,0,0.9230769230769231,0,0,0,0,0,0,0,0,0,0,0,0
Inv7,"Teacher.Teaches = Class",1,0.7874015748031495,5,2,0,0,0,7,2,0,1,0,2.4,0,0,0,0,0,0,0,1,0,0,0,0
Inv7,"not some c : Class | all t : Teacher | not t->c in Teaches",1,0.7874015748031495,19,6,0,2,0,-7,-2,0,-1,0,0.631578947368421,0,0,0,0,0,0,0,0,0,0,0,0
Inv7,"all c:Class | some t:Teacher | c in t.Teaches",1,0.7874015748031495,17,4,0,2,0,-5,0,0,-1,0,0.7058823529411765,0,0,0,0,0,0,0,0,0,0,0,0
Inv7,"all x : Class | some y : Teacher | y->x in Teaches",1,0.7874015748031495,17,4,0,2,0,-5,0,0,-1,0,0.7058823529411765,0,0,0,0,0,0,0,0,0,0,0,0
Inv7,"all x: Class | some t :Teacher | t->x in Teaches",1,0.7874015748031495,17,4,0,2,0,-5,0,0,-1,0,0.7058823529411765,0,0,0,0,0,0,0,0,0,0,0,0
Inv7,"all c:Class | some t:Teacher | t in c.~Teaches
  	Class in Teacher.Teaches",1,0.7874015748031495,24,7,1,2,0,-12,-3,-1,-1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0

Inv8_oracle,"all t:Teacher | lone t.Teaches", , ,10,3,0,1,0,
Inv8,"all t:Teacher, c1, c2:Class |t->c1 in Teaches and t->c2 in Teaches=>c1=c2",37,26.24113475177305,26,7,2,1,0,-16,-4,-2,0,0,0.38461538461538464,0,0,0,0,0,0,0,0,0,0,0,0
Inv8,"all t:Teacher | lone t.Teaches",33,23.404255319148938,10,3,0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
Inv8,"all t: Teacher | all c1,c2: Class | t->c1 in Teaches and t->c2 in Teaches => c1=c2",19,13.47517730496454,28,7,2,2,0,-18,-4,-2,-1,0,0.35714285714285715,0,0,0,0,0,0,0,0,0,0,0,0
Inv8,"all t:Teacher | lone c:Class | t->c in Teaches",8,5.673758865248227,17,4,0,2,0,-7,-1,0,-1,0,0.5882352941176471,0,0,0,0,0,0,0,0,0,0,0,0
Inv8,"~(Teacher<:Teaches).(Teacher<:Teaches) in iden",6,4.25531914893617,10,5,0,0,0,0,-2,0,1,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0
Inv8,"all c1,c2:Class | all t:Teacher | t->c1 in Teaches and t->c2 in Teaches implies c1=c2",5,3.546099290780142,28,7,2,2,0,-18,-4,-2,-1,0,0.35714285714285715,0,0,0,0,0,0,0,0,0,0,0,0
Inv8,"all c1:Class,c2:Class,t:Teacher | (t->c1 in Teaches and t->c2 in Teaches) implies c1 = c2",5,3.546099290780142,29,8,2,1,0,-19,-5,-2,0,0,0.3448275862068966,0,0,0,0,0,0,0,0,0,0,0,0
Inv8,"all x: Teacher, y,z: Class | x->y in Teaches and x->z in Teaches implies y=z",5,3.546099290780142,26,7,2,1,0,-16,-4,-2,0,0,0.38461538461538464,0,0,0,0,0,0,0,0,0,0,0,0
Inv8,"all t : Teacher | (#t.Teaches)<2",2,1.4184397163120568,12,4,0,1,0,-2,-1,0,0,0,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0
Inv8,"all t : Teacher, x, y : Class | t->x in Teaches and t->y in Teaches implies x = y",2,1.4184397163120568,26,7,2,1,0,-16,-4,-2,0,0,0.38461538461538464,0,0,0,0,0,0,0,0,0,0,0,0
Inv8,"all x : Teacher, y, t : Class | x -> y in Teaches and x -> t in Teaches implies y = t",2,1.4184397163120568,26,7,2,1,0,-16,-4,-2,0,0,0.38461538461538464,0,0,0,0,0,0,0,0,0,0,0,0
Inv8,"all t : Teacher | all x,y : Class | t->x in Teaches and t->y in Teaches implies x=y",2,1.4184397163120568,28,7,2,2,0,-18,-4,-2,-1,0,0.35714285714285715,0,0,0,0,0,0,0,0,0,0,0,0
Inv8,"all t : Teacher, c,d:Class | t->c in Teaches and t->d in Teaches implies c=d",2,1.4184397163120568,26,7,2,1,0,-16,-4,-2,0,0,0.38461538461538464,0,0,0,0,0,0,0,0,0,0,0,0
Inv8,"all t:Teacher,c1,c2:Class | c1 in t.Teaches and c2 in t.Teaches implies c1=c2",2,1.4184397163120568,26,7,2,1,0,-16,-4,-2,0,0,0.38461538461538464,0,0,0,0,0,0,0,0,0,0,0,0
